word	ID	Q#	location	gender	age	clan	education	value	correct	task	participant.av	participant.rank	target_word.av	target_word.rank	c.age	participant
nyeawuuda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.233333333333333	20	1	participant 16
nyeawuuda	4	3	Eshkesh	male	8	Aseecheeka	none	Y	TRUE	production	0.166666666666667	8	0.233333333333333	20	-1	participant 4
nyeawuuda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	production	0.5	29	0.233333333333333	20	-1	participant 26
nyeawuuda	17	17	Maguugu	female	8	Malleyeck	none	Y	TRUE	production	0.266666666666667	19	0.233333333333333	20	-1	participant 19
nyeawuuda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.233333333333333	20	-1	participant 15
nyeawuuda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.233333333333333	20	-1	participant 2
nyeawuuda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.233333333333333	20	1	participant 12
nyeawuuda	20	20	Getanyamba	female	8	Hilbagamas	class 1	Y	TRUE	production	0.266666666666667	20	0.233333333333333	20	-1	participant 28
nyeawuuda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.233333333333333	20	1	participant 25
nyeawuuda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.233333333333333	20	1	participant 8
nyeawuuda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.233333333333333	20	-1	participant 20
nyeawuuda	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.233333333333333	20	1	participant 13
nyeawuuda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.233333333333333	20	-1	participant 29
nyeawuuda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.233333333333333	20	1	participant 14
qamadiiw	17	17	Maguugu	female	8	Malleyeck	none	PC	TRUE	comprehension	0.266666666666667	19	0.7	30	-1	participant 19
qamadiiw	1	1	Eshkesh	female	9	Aseecheeka	none	Y	TRUE	comprehension	0.266666666666667	21	0.7	30	0	participant 27
qamadiiw	13	14	Garawja	male	8	Malleyeck	pre-school	Y	TRUE	comprehension	0.2	12	0.7	30	-1	participant 5
qamadiiw	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.7	30	-1	participant 20
qamadiiw	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	PC	TRUE	comprehension	0.1	3	0.7	30	-1	participant 15
qamadiiw	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	PC	TRUE	comprehension	0.133333333333333	7	0.7	30	1	participant 9
qamadiiw	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	comprehension	0.266666666666667	20	0.7	30	-1	participant 28
qamadiiw	30	30	Nyeamuusta	male	10	Dariidajeega	none	PC	TRUE	comprehension	0.166666666666667	9	0.7	30	1	participant 25
qamadiiw	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	comprehension	0.0666666666666667	1	0.7	30	1	participant 12
qamadiiw	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	Y	TRUE	comprehension	0.2	14	0.7	30	0	participant 6
qamadiiw	16	16	Getanyamba	female	10	Bareaboojiga	class 1	PC	TRUE	comprehension	0.3	23	0.7	30	1	participant 8
qamadiiw	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	comprehension	0.433333333333333	27	0.7	30	0	participant 10
qamadiiw	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	comprehension	0.133333333333333	6	0.7	30	1	participant 7
qamadiiw	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	PC	TRUE	comprehension	0.166666666666667	10	0.7	30	1	participant 16
qamadiiw	3	2	Eshkesh	female	8	Aseecheeka	none	PC	TRUE	comprehension	0.333333333333333	26	0.7	30	-1	participant 11
qamadiiw	9	5	Getanyamba	female	10	Qawooga	none	PC	TRUE	comprehension	0.266666666666667	16	0.7	30	1	participant 24
qamadiiw	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	PC	TRUE	comprehension	0.266666666666667	17	0.7	30	-1	participant 29
qamadiiw	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	comprehension	0.5	30	0.7	30	1	participant 23
qamadiiw	12	12	Getanyamba	female	8	Haymahoo	class 1	Y	TRUE	comprehension	0.133333333333333	5	0.7	30	-1	participant 2
qamadiiw	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.7	30	0	participant 21
qamadiiw	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.7	30	-1	participant 4
qamadiiw	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	PC	TRUE	comprehension	0.5	29	0.7	30	-1	participant 26
qamadiiw	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	comprehension	0.233333333333333	15	0.7	30	1	participant 18
qamadiiw	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	PC	TRUE	comprehension	0.1	4	0.7	30	-2	participant 17
qamadiiw	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	comprehension	0.333333333333333	25	0.7	30	1	participant 13
qamadiiw	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	Y	TRUE	comprehension	0.266666666666667	18	0.7	30	-1	participant 22
qamadiiw	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	comprehension	0.166666666666667	11	0.7	30	1	participant 14
qamadiiw	11	11	Getanyamba	male	11	Haymahoo	class 5	Y	TRUE	comprehension	0.3	24	0.7	30	2	participant 3
qamadiiw	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	PC	TRUE	comprehension	0.2	13	0.7	30	-1	participant 1
qeeda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.2	18	1	participant 9
qeeda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.2	18	-1	participant 15
qeeda	3	2	Eshkesh	female	8	Aseecheeka	none	Y	TRUE	production	0.333333333333333	26	0.2	18	-1	participant 11
qeeda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.2	18	-1	participant 22
qeeda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.2	18	1	participant 16
qeeda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.2	18	-1	participant 19
qeeda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.2	18	-1	participant 2
qeeda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.2	18	-1	participant 20
qeeda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.2	18	-1	participant 4
qeeda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.2	18	1	participant 12
qeeda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.2	18	1	participant 25
qeeda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	PC	TRUE	production	0.266666666666667	22	0.2	18	0	participant 21
qeeda	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	production	0.5	30	0.2	18	1	participant 23
qeeda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.2	18	0	participant 6
qeeda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.2	18	2	participant 3
qeeda	9	5	Getanyamba	female	10	Qawooga	none	PC	TRUE	production	0.266666666666667	16	0.2	18	1	participant 24
qeeda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.2	18	-1	participant 1
qeeda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	Y	TRUE	production	0.5	29	0.2	18	-1	participant 26
qeeda	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.2	18	0	participant 10
qeeda	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.2	18	-1	participant 28
qeeda	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	production	0.333333333333333	25	0.2	18	1	participant 13
qeeda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.2	18	-1	participant 5
qeeda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.2	18	-1	participant 29
qeeda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.2	18	1	participant 18
qeeda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.2	18	1	participant 8
qeeda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.2	18	0	participant 27
qeeda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.2	18	-2	participant 17
qeeda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.2	18	1	participant 14
qeeda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.2	18	1	participant 7
roopta	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	Y	TRUE	production	0.266666666666667	22	0.333333333333333	23	0	participant 21
roopta	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.333333333333333	23	1	participant 9
roopta	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.333333333333333	23	-1	participant 28
roopta	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.333333333333333	23	-1	participant 15
roopta	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.333333333333333	23	1	participant 8
roopta	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.333333333333333	23	0	participant 6
roopta	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	production	0.333333333333333	25	0.333333333333333	23	1	participant 13
roopta	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.333333333333333	23	0	participant 10
roopta	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.333333333333333	23	0	participant 27
roopta	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.333333333333333	23	1	participant 16
roopta	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.333333333333333	23	-1	participant 11
roopta	13	14	Garawja	male	8	Malleyeck	pre-school	Y	TRUE	production	0.2	12	0.333333333333333	23	-1	participant 5
roopta	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.333333333333333	23	-1	participant 20
roopta	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.333333333333333	23	1	participant 14
roopta	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.333333333333333	23	-1	participant 22
roopta	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.333333333333333	23	-1	participant 2
roopta	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.333333333333333	23	-1	participant 1
roopta	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.333333333333333	23	2	participant 3
roopta	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.333333333333333	23	1	participant 7
roopta	4	3	Eshkesh	male	8	Aseecheeka	none	PC	TRUE	production	0.166666666666667	8	0.333333333333333	23	-1	participant 4
roopta	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.333333333333333	23	-2	participant 17
roopta	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	Y	TRUE	production	0.5	29	0.333333333333333	23	-1	participant 26
roopta	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.333333333333333	23	1	participant 12
roopta	17	17	Maguugu	female	8	Malleyeck	none	Y	TRUE	production	0.266666666666667	19	0.333333333333333	23	-1	participant 19
roopta	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.333333333333333	23	1	participant 24
roopta	14	13	Garawja	male	10	Malleyeck	class 2	Y	TRUE	production	0.233333333333333	15	0.333333333333333	23	1	participant 18
roopta	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	PC	TRUE	production	0.266666666666667	17	0.333333333333333	23	-1	participant 29
roopta	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	production	0.5	30	0.333333333333333	23	1	participant 23
roopta	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.333333333333333	23	1	participant 25
saganda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	comprehension	0.2	12	0.2	16	-1	participant 5
saganda	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	comprehension	0.5	30	0.2	16	1	participant 23
saganda	20	20	Getanyamba	female	8	Hilbagamas	class 1	Y	TRUE	comprehension	0.266666666666667	20	0.2	16	-1	participant 28
saganda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	comprehension	0.166666666666667	9	0.2	16	1	participant 25
saganda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.2	16	-1	participant 4
saganda	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	26	0.2	16	-1	participant 11
saganda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.2	16	-1	participant 20
saganda	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	25	0.2	16	1	participant 13
saganda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	comprehension	0.133333333333333	5	0.2	16	-1	participant 2
saganda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	comprehension	0.1	3	0.2	16	-1	participant 15
saganda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	comprehension	0.266666666666667	19	0.2	16	-1	participant 19
saganda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	comprehension	0.2	14	0.2	16	0	participant 6
saganda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	comprehension	0.266666666666667	21	0.2	16	0	participant 27
saganda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	comprehension	0.3	23	0.2	16	1	participant 8
saganda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	comprehension	0.0666666666666667	1	0.2	16	1	participant 12
saganda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.5	29	0.2	16	-1	participant 26
saganda	19	19	Getanyamba	male	10	Hilbagamas	class 2	Y	TRUE	comprehension	0.166666666666667	11	0.2	16	1	participant 14
saganda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	Y	TRUE	comprehension	0.266666666666667	18	0.2	16	-1	participant 22
saganda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	Y	TRUE	comprehension	0.1	4	0.2	16	-2	participant 17
saganda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.133333333333333	7	0.2	16	1	participant 9
saganda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.2	16	0	participant 21
saganda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.166666666666667	10	0.2	16	1	participant 16
saganda	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	comprehension	0.433333333333333	27	0.2	16	0	participant 10
saganda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	comprehension	0.233333333333333	15	0.2	16	1	participant 18
saganda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.266666666666667	17	0.2	16	-1	participant 29
saganda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	comprehension	0.3	24	0.2	16	2	participant 3
saganda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	comprehension	0.266666666666667	16	0.2	16	1	participant 24
saganda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	comprehension	0.2	13	0.2	16	-1	participant 1
saganda	10	9	Getanyamba	female	10	Hilbagamas	class 2	Y	TRUE	comprehension	0.133333333333333	6	0.2	16	1	participant 7
saseeda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.0333333333333333	2	-1	participant 15
saseeda	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.0333333333333333	2	1	participant 13
saseeda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.0333333333333333	2	1	participant 9
saseeda	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.0333333333333333	2	0	participant 10
saseeda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.0333333333333333	2	-1	participant 4
saseeda	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.0333333333333333	2	-1	participant 11
saseeda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	production	0.5	29	0.0333333333333333	2	-1	participant 26
saseeda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.0333333333333333	2	1	participant 14
saseeda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.0333333333333333	2	1	participant 12
saseeda	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	production	0.5	30	0.0333333333333333	2	1	participant 23
saseeda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.0333333333333333	2	-2	participant 17
saseeda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.0333333333333333	2	-1	participant 2
saseeda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.0333333333333333	2	2	participant 3
saseeda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.0333333333333333	2	-1	participant 5
saseeda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.0333333333333333	2	1	participant 18
saseeda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.0333333333333333	2	1	participant 16
saseeda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.0333333333333333	2	-1	participant 19
saseeda	10	9	Getanyamba	female	10	Hilbagamas	class 2	Y	TRUE	production	0.133333333333333	6	0.0333333333333333	2	1	participant 7
saseeda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.0333333333333333	2	-1	participant 29
saseeda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.0333333333333333	2	1	participant 24
saseeda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.0333333333333333	2	1	participant 25
saseeda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	production	0.266666666666667	22	0.0333333333333333	2	0	participant 21
saseeda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.0333333333333333	2	-1	participant 22
saseeda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.0333333333333333	2	0	participant 6
saseeda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.0333333333333333	2	1	participant 8
saseeda	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.0333333333333333	2	-1	participant 28
saseeda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.0333333333333333	2	0	participant 27
saseeda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.0333333333333333	2	-1	participant 1
saseeda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.0333333333333333	2	-1	participant 20
seang'da	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	comprehension	0.233333333333333	15	0.1	7	1	participant 18
seang'da	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	comprehension	0.2	13	0.1	7	-1	participant 1
seang'da	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	comprehension	0.133333333333333	5	0.1	7	-1	participant 2
seang'da	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	comprehension	0.166666666666667	11	0.1	7	1	participant 14
seang'da	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	comprehension	0.2	12	0.1	7	-1	participant 5
seang'da	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	comprehension	0.433333333333333	27	0.1	7	0	participant 10
seang'da	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	comprehension	0.3	23	0.1	7	1	participant 8
seang'da	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	comprehension	0.266666666666667	16	0.1	7	1	participant 24
seang'da	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.1	7	-1	participant 20
seang'da	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	comprehension	0.133333333333333	6	0.1	7	1	participant 7
seang'da	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	comprehension	0.1	3	0.1	7	-1	participant 15
seang'da	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.166666666666667	10	0.1	7	1	participant 16
seang'da	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	comprehension	0.266666666666667	21	0.1	7	0	participant 27
seang'da	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	comprehension	0.3	24	0.1	7	2	participant 3
seang'da	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.1	7	-1	participant 4
seang'da	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	comprehension	0.266666666666667	20	0.1	7	-1	participant 28
seang'da	30	30	Nyeamuusta	male	10	Dariidajeega	none	Y	TRUE	comprehension	0.166666666666667	9	0.1	7	1	participant 25
seang'da	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	comprehension	0.0666666666666667	1	0.1	7	1	participant 12
seang'da	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	comprehension	0.2	14	0.1	7	0	participant 6
seang'da	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	comprehension	0.266666666666667	19	0.1	7	-1	participant 19
seang'da	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	comprehension	0.1	4	0.1	7	-2	participant 17
seang'da	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.1	7	0	participant 21
seang'da	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	comprehension	0.5	30	0.1	7	1	participant 23
seang'da	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	26	0.1	7	-1	participant 11
seang'da	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.5	29	0.1	7	-1	participant 26
seang'da	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.266666666666667	17	0.1	7	-1	participant 29
seang'da	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	comprehension	0.266666666666667	18	0.1	7	-1	participant 22
seang'da	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	25	0.1	7	1	participant 13
seang'da	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.133333333333333	7	0.1	7	1	participant 9
sheeda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.0666666666666667	6	-1	participant 4
sheeda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.0666666666666667	6	1	participant 18
sheeda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	production	0.5	29	0.0666666666666667	6	-1	participant 26
sheeda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.0666666666666667	6	1	participant 8
sheeda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.0666666666666667	6	1	participant 7
sheeda	15	15	Garawja	male	10	Hilbasaleab	none	Y	TRUE	production	0.0666666666666667	1	0.0666666666666667	6	1	participant 12
sheeda	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.0666666666666667	6	1	participant 13
sheeda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.0666666666666667	6	1	participant 14
sheeda	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	production	0.5	30	0.0666666666666667	6	1	participant 23
sheeda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	production	0.266666666666667	22	0.0666666666666667	6	0	participant 21
sheeda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.0666666666666667	6	1	participant 25
sheeda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.0666666666666667	6	1	participant 16
sheeda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.0666666666666667	6	-1	participant 22
sheeda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.0666666666666667	6	1	participant 24
sheeda	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.0666666666666667	6	-1	participant 11
sheeda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.0666666666666667	6	-1	participant 1
sheeda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.0666666666666667	6	-1	participant 15
sheeda	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.0666666666666667	6	-1	participant 28
sheeda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.0666666666666667	6	-1	participant 19
sheeda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.0666666666666667	6	-1	participant 2
sheeda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.0666666666666667	6	0	participant 6
